./data/linux/prod_2_8.cnf|165.69634079933167|1|4|96|4|FastDiagP_V2||[(12085, [196]), (12090, [119])]
./data/linux/prod_2_8.cnf|214.30943894386292|1|6|133|5|FastDiagP_V2||[(12085, [196]), (12090, [119])]
./data/linux/prod_2_9.cnf|95.74151992797852|1|0|20|1|FastDiagP_V2||[(12103, [-2]), (12109, [-103])]
./data/linux/prod_2_9.cnf|92.0602400302887|1|4|29|2|FastDiagP_V2||[(12103, [-2]), (12109, [-103])]
./data/linux/prod_2_9.cnf|101.08708810806274|1|8|44|3|FastDiagP_V2||[(12103, [-2]), (12109, [-103])]
./data/linux/prod_2_9.cnf|119.37451314926147|1|7|63|4|FastDiagP_V2||[(12103, [-2]), (12109, [-103])]
./data/linux/prod_2_9.cnf|174.23263311386108|1|8|107|5|FastDiagP_V2||[(12103, [-2]), (12109, [-103])]
./data/linux/prod_2_10.cnf|79.20979714393616|1|0|18|1|FastDiagP_V2||[(12083, [-107]), (12086, [-10])]
./data/linux/prod_2_10.cnf|89.83688402175903|1|4|29|2|FastDiagP_V2||[(12083, [-107]), (12086, [-10])]
./data/linux/prod_2_10.cnf|95.73118877410889|1|2|49|3|FastDiagP_V2||[(12083, [-107]), (12086, [-10])]
./data/linux/prod_2_10.cnf|126.09916090965271|1|4|78|4|FastDiagP_V2||[(12083, [-107]), (12086, [-10])]
./data/linux/prod_2_10.cnf|181.46584105491638|1|6|111|5|FastDiagP_V2||[(12083, [-107]), (12086, [-10])]
./data/linux/prod_4_1.cnf|164.38330388069153|1|0|41|1|FastDiagP_V2||[(12076, [254]), (12088, [271]), (12108, [196]), (12130, [119])]
./data/linux/prod_4_1.cnf|185.74078798294067|1|5|62|2|FastDiagP_V2||[(12076, [254]), (12088, [271]), (12108, [196]), (12130, [119])]
./data/linux/prod_4_1.cnf|211.97201585769653|1|11|94|3|FastDiagP_V2||[(12076, [254]), (12088, [271]), (12108, [196]), (12130, [119])]
./data/linux/prod_4_1.cnf|255.35813903808594|1|6|160|4|FastDiagP_V2||[(12076, [254]), (12088, [271]), (12108, [196]), (12130, [119])]
./data/linux/prod_4_1.cnf|324.47996973991394|1|8|206|5|FastDiagP_V2||[(12076, [254]), (12088, [271]), (12108, [196]), (12130, [119])]
./data/linux/prod_4_2.cnf|190.52245688438416|1|0|40|1|FastDiagP_V2||[(12091, [196]), (12115, [271]), (12133, [254]), (12165, [-257])]
./data/linux/prod_4_2.cnf|208.06834483146667|1|6|61|2|FastDiagP_V2||[(12091, [196]), (12115, [271]), (12133, [254]), (12165, [-257])]
./data/linux/prod_4_2.cnf|237.2646143436432|1|8|95|3|FastDiagP_V2||[(12091, [196]), (12115, [271]), (12133, [254]), (12165, [-257])]
./data/linux/prod_4_2.cnf|283.18693685531616|1|7|157|4|FastDiagP_V2||[(12091, [196]), (12115, [271]), (12133, [254]), (12165, [-257])]
./data/linux/prod_4_2.cnf|362.55304479599|1|11|220|5|FastDiagP_V2||[(12091, [196]), (12115, [271]), (12133, [254]), (12165, [-257])]
./data/linux/prod_4_3.cnf|160.88512301445007|1|0|39|1|FastDiagP_V2||[(12079, [196]), (12119, [119]), (12147, [-257]), (12152, [271])]
./data/linux/prod_4_3.cnf|185.51743984222412|1|5|60|2|FastDiagP_V2||[(12079, [196]), (12119, [119]), (12147, [-257]), (12152, [271])]
./data/linux/prod_4_3.cnf|216.28353691101074|1|10|86|3|FastDiagP_V2||[(12079, [196]), (12119, [119]), (12147, [-257]), (12152, [271])]
./data/linux/prod_4_3.cnf|275.77713418006897|1|7|147|4|FastDiagP_V2||[(12079, [196]), (12119, [119]), (12147, [-257]), (12152, [271])]
./data/linux/prod_4_3.cnf|312.3554301261902|1|7|206|5|FastDiagP_V2||[(12079, [196]), (12119, [119]), (12147, [-257]), (12152, [271])]
./data/linux/prod_4_4.cnf|163.46932816505432|1|0|39|1|FastDiagP_V2||[(12077, [271]), (12102, [246]), (12122, [119]), (12128, [254])]
./data/linux/prod_4_4.cnf|183.0471580028534|1|5|62|2|FastDiagP_V2||[(12077, [271]), (12102, [246]), (12122, [119]), (12128, [254])]
./data/linux/prod_4_4.cnf|214.16938376426697|1|6|97|3|FastDiagP_V2||[(12077, [271]), (12102, [246]), (12122, [119]), (12128, [254])]
./data/linux/prod_4_4.cnf|247.08100605010986|1|6|150|4|FastDiagP_V2||[(12077, [271]), (12102, [246]), (12122, [119]), (12128, [254])]
